oc_order payment_country
oc_order payment_country_id
oc_order payment_zone
oc_order payment_zone_id
oc_order payment_address_format
oc_order payment_custom_field
oc_order payment_method
oc_order payment_code
oc_order shipping_firstname
oc_order shipping_lastname
oc_order shipping_company
oc_order shipping_address_1
oc_order shipping_address_2
oc_order shipping_city
oc_order shipping_postcode
oc_order shipping_country
oc_order shipping_country_id
oc_order shipping_zone
oc_order shipping_zone_id
oc_order shipping_address_format
oc_order shipping_custom_field
oc_order shipping_method
oc_order shipping_code
oc_order comment
oc_order total
oc_order order_status_id
oc_order affiliate_id
oc_order commission
oc_order marketing_id
oc_order tracking
oc_order language_id
oc_order currency_id
oc_order currency_code
oc_order currency_value
oc_order ip
oc_order forwarded_ip
oc_order user_agent
oc_order accept_language
oc_order date_added
oc_order date_modified
oc_order_history order_history_id
oc_order_history order_id
oc_order_history order_status_id
oc_order_history notify
oc_order_history comment
oc_order_history date_added
oc_order_option order_option_id
oc_order_option order_id
oc_order_option order_product_id
oc_order_option product_option_id
oc_order_option product_option_value_id
oc_order_option name
oc_order_option value
oc_order_option type
oc_order_product order_product_id
oc_order_product order_id
oc_order_product product_id
oc_order_product name
oc_order_product model
oc_order_product quantity
oc_order_product price
oc_order_product total
oc_order_product tax
oc_order_product reward
oc_order_recurring order_recurring_id
oc_order_recurring order_id
oc_order_recurring reference
oc_order_recurring product_id
oc_order_recurring product_name
oc_order_recurring product_quantity
oc_order_recurring recurring_id
oc_order_recurring recurring_name
oc_order_recurring recurring_description
oc_order_recurring recurring_frequency
oc_order_recurring recurring_cycle
oc_order_recurring recurring_duration
oc_order_recurring recurring_price
oc_order_recurring trial
oc_order_recurring trial_frequency
oc_order_recurring trial_cycle
oc_order_recurring trial_duration
oc_order_recurring trial_price
oc_order_recurring status
oc_order_recurring date_added
oc_order_recurring_transaction order_recurring_transaction_id
oc_order_recurring_transaction order_recurring_id
oc_order_recurring_transaction reference
oc_order_recurring_transaction type
oc_order_recurring_transaction amount
oc_order_recurring_transaction date_added
oc_order_shipment order_shipment_id
oc_order_shipment order_id
oc_order_shipment date_added
oc_order_shipment shipping_courier_id
oc_order_shipment tracking_number
oc_order_status order_status_id
oc_order_status language_id
oc_order_status name
oc_order_total order_total_id
oc_order_total order_id
oc_order_total code
oc_order_total title
oc_order_total value
oc_order_total sort_order
oc_order_voucher order_voucher_id
oc_order_voucher order_id
oc_order_voucher voucher_id
oc_order_voucher description
oc_order_voucher code
oc_order_voucher from_name
oc_order_voucher from_email
oc_order_voucher to_name
oc_order_voucher to_email
oc_order_voucher voucher_theme_id
oc_order_voucher message
oc_order_voucher amount
oc_product product_id
oc_product model
oc_product sku
oc_product upc
oc_product ean
oc_product jan
oc_product isbn
oc_product mpn
oc_product location
oc_product quantity
oc_product stock_status_id
oc_product image
oc_product manufacturer_id
oc_product shipping
oc_product price
oc_product points
oc_product tax_class_id
oc_product date_available
oc_product weight
oc_product weight_class_id
oc_product length
oc_product width
oc_product height
oc_product length_class_id
oc_product subtract
oc_product minimum
oc_product sort_order
oc_product status
oc_product viewed
oc_product date_added
oc_product date_modified
oc_product_attribute product_id
oc_product_attribute attribute_id
oc_product_attribute language_id
oc_product_attribute text
oc_product_description product_id
oc_product_description language_id
oc_product_description name
oc_product_description description
oc_product_description tag
oc_product_description meta_title
oc_product_description meta_description
oc_product_description meta_keyword
oc_product_discount product_discount_id
oc_product_discount product_id
oc_product_discount customer_group_id
oc_product_discount quantity
oc_product_discount priority
oc_product_discount price
oc_product_discount date_start
oc_product_discount date_end
oc_product_filter product_id
oc_product_filter filter_id
oc_product_image product_image_id
oc_product_image product_id
oc_product_image image
oc_product_image sort_order
oc_product_option product_option_id
oc_product_option product_id
oc_product_option option_id
oc_product_option value
oc_product_option required
oc_product_option_value product_option_value_id
oc_product_option_value product_option_id
oc_product_option_value product_id
oc_product_option_value option_id
oc_product_option_value option_value_id
oc_product_option_value quantity
oc_product_option_value subtract
oc_product_option_value price
oc_product_option_value price_prefix
oc_product_option_value points
oc_product_option_value points_prefix
oc_product_option_value weight
oc_product_option_value weight_prefix
oc_product_option_value optsku
oc_product_recurring product_id
oc_product_recurring recurring_id
oc_product_recurring customer_group_id
oc_product_related product_id
oc_product_related related_id
oc_product_reward product_reward_id
oc_product_reward product_id
oc_product_reward customer_group_id
oc_product_reward points
oc_product_special product_special_id
oc_product_special product_id
oc_product_special customer_group_id
oc_product_special priority
oc_product_special price
oc_product_special date_start
oc_product_special date_end
oc_product_to_category product_id
oc_product_to_category category_id
oc_product_to_download product_id
oc_product_to_download download_id
oc_product_to_layout product_id
oc_product_to_layout store_id
oc_product_to_layout layout_id
oc_product_to_store product_id
oc_product_to_store store_id
oc_quickpay id
oc_quickpay date
oc_quickpay product_id
oc_quickpay qyantity
oc_quickpay option
oc_quickpay price
oc_quickpay name
oc_quickpay phone
oc_quickpay email
oc_quickpay comment
oc_quickpay status
oc_recurring recurring_id
oc_recurring price
oc_recurring frequency
oc_recurring duration
oc_recurring cycle
oc_recurring trial_status
oc_recurring trial_price
oc_recurring trial_frequency
oc_recurring trial_duration
oc_recurring trial_cycle
oc_recurring status
oc_recurring sort_order
oc_recurring_description recurring_id
oc_recurring_description language_id
oc_recurring_description name
oc_redirect redirect_id
oc_redirect active
oc_redirect from_url
oc_redirect to_url
oc_redirect response_code
oc_redirect date_start
oc_redirect date_end
oc_redirect times_used
oc_redirect product_id
oc_relatedoptions relatedoptions_id
oc_relatedoptions relatedoptions_variant_product_id
oc_relatedoptions product_id
oc_relatedoptions quantity
oc_relatedoptions price_prefix
oc_relatedoptions price
oc_relatedoptions model
oc_relatedoptions sku
oc_relatedoptions upc
oc_relatedoptions ean
oc_relatedoptions location
oc_relatedoptions stock_status_id
oc_relatedoptions defaultselect
oc_relatedoptions defaultselectpriority
oc_relatedoptions weight
oc_relatedoptions weight_prefix
oc_relatedoptions description
oc_relatedoptions_discount relatedoptions_id
oc_relatedoptions_discount customer_group_id
oc_relatedoptions_discount quantity
oc_relatedoptions_discount priority
oc_relatedoptions_discount price
oc_relatedoptions_option relatedoptions_id
oc_relatedoptions_option product_id
oc_relatedoptions_option option_id
oc_relatedoptions_option option_value_id
oc_relatedoptions_special relatedoptions_id
oc_relatedoptions_special customer_group_id
oc_relatedoptions_special priority
oc_relatedoptions_special price
oc_relatedoptions_to_char relatedoptions_id
oc_relatedoptions_to_char char_id
oc_relatedoptions_variant relatedoptions_variant_id
oc_relatedoptions_variant relatedoptions_variant_name
oc_relatedoptions_variant_option relatedoptions_variant_id
oc_relatedoptions_variant_option option_id
oc_relatedoptions_variant_product relatedoptions_variant_product_id
oc_relatedoptions_variant_product relatedoptions_variant_id
oc_relatedoptions_variant_product product_id
oc_relatedoptions_variant_product relatedoptions_use
oc_return return_id
oc_return order_id
oc_return product_id
oc_return customer_id
oc_return firstname
